Simpoints,Weight,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_w_val
4118,2431.67,105975596,257697677525.32
1010,22.174,116068226,2573696843.324
1362,2347.06,105610650,247874532189.0
5198,1186.62,105539832,125235675447.83998

weighted_avg,NA,NA,633381582005.484
weighted_%,NA,NA,1.0
weighted_total,633381582005.484
