Simpoints,Weight,ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_val,ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_w_val,ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_val,ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_w_val
4118,2431.67,79067,192264851.89000002,4697,11421553.99
1010,22.174,78761,1746446.4139999999,5353,118697.42199999999
1362,2347.06,79239,185978687.34,4534,10641570.04
5198,1186.62,77975,92526694.49999999,4867,5775279.539999999

weighted_avg,NA,NA,472516680.14400005,NA,27957100.992
weighted_%,NA,NA,0.9441387300478726,NA,0.05586126995212735
weighted_total,500473781.13600004
